id,guid,mapId,pos,type,x,z,yaw,args
1010954,11010954,15001,15|1,4,1559,140,180,1104
1010955,11010955,15001,15|1,4,1555,183,180,1203
1010989,11010989,15001,15|1,4,1543,109,0,1104
1010990,11010990,15001,15|1,4,1547,138,180,1202
1010991,11010991,15001,15|1,4,1546,147,180,1102
1010992,11010992,15001,15|1,4,1542,166,180,1104
1011019,11011019,15001,15|1,4,1534,110,180,1105
1011020,11011020,15001,15|1,4,1529,122,270,1005
1011021,11011021,15001,15|1,4,1535,149,90,1106
1011022,11011022,15001,15|1,4,1530,163,270,1004
1011023,11011023,15001,15|1,4,1537,176,90,1204
1011024,11011024,15001,15|1,4,1532,186,270,1104
1011048,11011048,15001,15|1,4,1523,101,180,1205
1011049,11011049,15001,15|1,4,1515,111,90,1104
1011050,11011050,15001,15|1,4,1524,123,0,1104
1011051,11011051,15001,15|1,4,1520,135,180,1204
1011052,11011052,15001,15|1,4,1524,148,0,1206
1011053,11011053,15001,15|1,4,1522,163,180,1105
1011054,11011054,15001,15|1,4,1517,172,0,1305
1011077,11011077,15001,15|1,4,1505,103,90,1202
1011078,11011078,15001,15|1,4,1505,111,90,1106
1011079,11011079,15001,15|1,4,1503,126,90,1204
1011080,11011080,15001,15|1,4,1509,138,90,1004
1011081,11011081,15001,15|1,4,1509,153,0,1105
1013509,11013509,15001,15|1,4,1578,164,180,1105
1013516,11013516,15001,15|1,4,1546,121,180,1202
1013517,11013517,15001,15|1,4,1545,170,90,1005
1013533,11013533,15001,15|1,4,1500,101,270,1104
1013875,11013875,15001,15|1,4,1572,139,270,1004
1014058,11014058,15001,15|1,4,1540,184,180,1205
1014232,11014232,15001,15|1,4,1578,155,0,1104
1014233,11014233,15001,15|1,4,1560,123,90,1004
1015580,11015580,15001,15|1,4,1577,118,270,1004
1015609,11015609,15001,15|1,4,1568,107,90,1204
1015637,11015637,15001,15|1,4,1554,104,90,1106
1015638,11015638,15001,15|1,4,1556,135,90,1305
1015639,11015639,15001,15|1,4,1552,146,270,1005
1015640,11015640,15001,15|1,4,1558,154,270,1007
1015660,11015660,15001,15|1,4,1540,104,270,1104
1015661,11015661,15001,15|1,4,1543,142,90,1105
1015662,11015662,15001,15|1,4,1539,161,180,1305
1015688,11015688,15001,15|1,4,1531,105,180,1102
1015689,11015689,15001,15|1,4,1526,117,0,1003
1015690,11015690,15001,15|1,4,1529,132,270,1104
1015691,11015691,15001,15|1,4,1534,171,180,1104
1015692,11015692,15001,15|1,4,1529,181,0,1107
1015711,11015711,15001,15|1,4,1512,106,270,1204
1015712,11015712,15001,15|1,4,1521,118,270,1203
1015713,11015713,15001,15|1,4,1517,130,270,1104
1015714,11015714,15001,15|1,4,1514,167,180,1104
1015715,11015715,15001,15|1,4,1514,184,180,1205
1015739,11015739,15001,15|1,4,1502,106,0,1003
1015740,11015740,15001,15|1,4,1500,121,180,1204
1015741,11015741,15001,15|1,4,1506,133,180,1105
1015742,11015742,15001,15|1,4,1506,148,270,1305
1015743,11015743,15001,15|1,4,1505,163,90,1306
1015744,11015744,15001,15|1,4,1509,170,180,1106
1017775,11017775,15001,15|1,4,1575,159,90,1106
1017776,11017776,15001,15|1,4,1581,197,0,1205
1017779,11017779,15001,15|1,4,1562,168,0,1205
1017780,11017780,15001,15|1,4,1553,172,180,1204
1017795,11017795,15001,15|1,4,1508,180,90,1103
1018071,11018071,15001,15|1,4,1587,111,180,1204
1019872,11019872,15001,15|1,4,1579,109,180,1103
1019873,11019873,15001,15|1,4,1577,121,270,1204
1019910,11019910,15001,15|1,4,1567,100,90,1005
1019911,11019911,15001,15|1,4,1568,110,0,1305
1019947,11019947,15001,15|1,4,1554,107,90,1205
1019948,11019948,15001,15|1,4,1556,138,90,1005
1019949,11019949,15001,15|1,4,1552,149,90,1004
1019950,11019950,15001,15|1,4,1558,157,180,1204
1019982,11019982,15001,15|1,4,1540,107,270,1004
1019983,11019983,15001,15|1,4,1544,136,180,1104
1019984,11019984,15001,15|1,4,1543,145,90,1005
1019985,11019985,15001,15|1,4,1539,164,0,1007
1020015,11020015,15001,15|1,4,1531,108,270,1005
1020016,11020016,15001,15|1,4,1526,120,0,1105
1020017,11020017,15001,15|1,4,1529,135,0,1005
1020018,11020018,15001,15|1,4,1532,147,90,1103
1020019,11020019,15001,15|1,4,1527,161,180,1204
1020020,11020020,15001,15|1,4,1529,184,90,1104
1020045,11020045,15001,15|1,4,1521,121,90,1103
1020046,11020046,15001,15|1,4,1517,133,270,1106
1020047,11020047,15001,15|1,4,1521,146,90,1104
1020048,11020048,15001,15|1,4,1519,161,270,1104
1020049,11020049,15001,15|1,4,1514,170,0,1004
1020050,11020050,15001,15|1,4,1514,187,270,1105
1020078,11020078,15001,15|1,4,1502,101,90,1305
1020079,11020079,15001,15|1,4,1506,136,0,1104
1020080,11020080,15001,15|1,4,1506,151,270,1103
1020081,11020081,15001,15|1,4,1509,173,270,1005
1022498,11022498,15001,15|1,4,1562,171,180,1306
1022502,11022502,15001,15|1,4,1543,119,90,1007
1022503,11022503,15001,15|1,4,1542,168,270,1104
1022508,11022508,15001,15|1,4,1532,103,90,1207
1022515,11022515,15001,15|1,4,1508,183,180,1003
1022860,11022860,15001,15|1,4,1587,114,0,1202
1022865,11022865,15001,15|1,4,1562,121,0,1103
1022866,11022866,15001,15|1,4,1569,137,90,1306
1023052,11023052,15001,15|1,4,1537,182,180,1203
1023244,11023244,15001,15|1,4,1575,153,180,1202
1023245,11023245,15001,15|1,4,1557,121,0,1205
1024698,11024698,15001,15|1,4,1568,102,270,1206
1024699,11024699,15001,15|1,4,1569,112,180,1204
1024700,11024700,15001,15|1,4,1572,155,180,1204
1024701,11024701,15001,15|1,4,1570,167,0,1205
1024736,11024736,15001,15|1,4,1555,109,0,1204
1024737,11024737,15001,15|1,4,1557,140,180,1204
1024738,11024738,15001,15|1,4,1559,159,180,1206
1024739,11024739,15001,15|1,4,1553,183,270,1204
1024769,11024769,15001,15|1,4,1545,138,180,1004
1024770,11024770,15001,15|1,4,1544,147,180,1204
1024771,11024771,15001,15|1,4,1540,166,270,1202
1024796,11024796,15001,15|1,4,1532,110,270,1104
1024797,11024797,15001,15|1,4,1530,137,0,1204
1024798,11024798,15001,15|1,4,1533,149,0,1105
1024799,11024799,15001,15|1,4,1535,176,90,1005
1024825,11024825,15001,15|1,4,1513,111,90,1204
1024826,11024826,15001,15|1,4,1522,123,0,1104
1024827,11024827,15001,15|1,4,1518,135,180,1205
1024828,11024828,15001,15|1,4,1522,148,90,1204
1024829,11024829,15001,15|1,4,1520,163,270,1006
1024830,11024830,15001,15|1,4,1515,172,90,1004
1024851,11024851,15001,15|1,4,1503,111,90,1104
1024852,11024852,15001,15|1,4,1507,153,180,1106
1024853,11024853,15001,15|1,4,1506,168,270,1103
1024854,11024854,15001,15|1,4,1510,175,270,1105
1027284,11027284,15001,15|1,4,1576,164,180,1205
1027288,11027288,15001,15|1,4,1563,173,90,1102
1027295,11027295,15001,15|1,4,1533,105,0,1106
1027304,11027304,15001,15|1,4,1509,185,270,1104
1027677,11027677,15001,15|1,4,1563,123,90,1104
1027678,11027678,15001,15|1,4,1570,139,90,1007
1027864,11027864,15001,15|1,4,1538,184,0,1202
1028056,11028056,15001,15|1,4,1576,155,90,1004
1029394,11029394,15001,15|1,4,1592,199,0,1204
1029414,11029414,15001,15|1,4,1578,106,180,1004
1029415,11029415,15001,15|1,4,1576,118,270,1205
1029438,11029438,15001,15|1,4,1570,150,90,1004
1029439,11029439,15001,15|1,4,1568,162,0,1005
1029466,11029466,15001,15|1,4,1551,146,0,1005
1029467,11029467,15001,15|1,4,1551,178,180,1307
1029495,11029495,15001,15|1,4,1539,104,90,1204
1029496,11029496,15001,15|1,4,1542,142,0,1306
1029497,11029497,15001,15|1,4,1538,161,0,1004
1029519,11029519,15001,15|1,4,1530,105,180,1306
1029520,11029520,15001,15|1,4,1525,117,90,1104
1029521,11029521,15001,15|1,4,1531,144,270,1004
1029522,11029522,15001,15|1,4,1526,158,270,1004
1029523,11029523,15001,15|1,4,1533,171,90,1105
1029539,11029539,15001,15|1,4,1511,106,180,1205
1029540,11029540,15001,15|1,4,1516,130,0,1206
1029541,11029541,15001,15|1,4,1518,158,90,1306
1029564,11029564,15001,15|1,4,1505,133,90,1004
1029565,11029565,15001,15|1,4,1505,148,90,1004
1029566,11029566,15001,15|1,4,1508,170,90,1203
1031591,11031591,15001,15|1,4,1574,159,0,1004
1031592,11031592,15001,15|1,4,1580,197,0,1206
1031593,11031593,15001,15|1,4,1561,168,270,1305
1031594,11031594,15001,15|1,4,1552,172,90,1006
1031597,11031597,15001,15|1,4,1542,116,0,1206
1031598,11031598,15001,15|1,4,1541,165,270,1205
1031908,11031908,15001,15|1,4,1586,111,180,1205
1031913,11031913,15001,15|1,4,1561,118,180,1207
1031914,11031914,15001,15|1,4,1568,134,180,1204
1032059,11032059,15001,15|1,4,1536,179,180,1205
1032226,11032226,15001,15|1,4,1574,150,90,1204
1032227,11032227,15001,15|1,4,1556,118,0,1207
1033629,11033629,15001,15|1,4,1577,109,0,1204
1033630,11033630,15001,15|1,4,1575,121,180,1307
1033660,11033660,15001,15|1,4,1569,153,0,1204
1033661,11033661,15001,15|1,4,1567,165,0,1004
1033694,11033694,15001,15|1,4,1552,107,270,1207
1033695,11033695,15001,15|1,4,1554,138,90,1106
1033696,11033696,15001,15|1,4,1556,157,270,1205
1033697,11033697,15001,15|1,4,1550,181,0,1005
1033734,11033734,15001,15|1,4,1538,107,90,1004
1033735,11033735,15001,15|1,4,1537,164,180,1103
1033756,11033756,15001,15|1,4,1529,108,180,1007
1033757,11033757,15001,15|1,4,1524,120,180,1004
1033758,11033758,15001,15|1,4,1527,135,270,1005
1033759,11033759,15001,15|1,4,1530,147,180,1104
1033760,11033760,15001,15|1,4,1525,161,90,1006
1033761,11033761,15001,15|1,4,1527,184,90,1003
1033785,11033785,15001,15|1,4,1510,109,180,1006
1033786,11033786,15001,15|1,4,1519,121,180,1204
1033787,11033787,15001,15|1,4,1519,146,0,1105
1033788,11033788,15001,15|1,4,1512,170,180,1204
1033813,11033813,15001,15|1,4,1500,109,180,1205
1033815,11033815,15001,15|1,4,1504,136,90,1105
1033816,11033816,15001,15|1,4,1504,151,0,1305
1033817,11033817,15001,15|1,4,1503,166,90,1103
1036222,11036222,15001,15|1,4,1573,162,0,1103
1036224,11036224,15001,15|1,4,1560,171,0,1104
1036225,11036225,15001,15|1,4,1551,175,0,1205
1036227,11036227,15001,15|1,4,1541,119,0,1005
1036242,11036242,15001,15|1,4,1506,183,180,1204
1036586,11036586,15001,15|1,4,1585,114,90,1205
1036592,11036592,15001,15|1,4,1567,137,180,1104
1036779,11036779,15001,15|1,4,1535,182,180,1104
1036968,11036968,15001,15|1,4,1573,153,90,1204
1036969,11036969,15001,15|1,4,1555,121,0,1106
1038409,11038409,15001,15|1,4,1578,110,0,1004
1038410,11038410,15001,15|1,4,1576,122,180,1004
1038442,11038442,15001,15|1,4,1566,101,0,1104
1038443,11038443,15001,15|1,4,1567,111,180,1203
1038472,11038472,15001,15|1,4,1551,100,180,1204
1038473,11038473,15001,15|1,4,1553,108,0,1003
1038474,11038474,15001,15|1,4,1555,139,270,1004
1038475,11038475,15001,15|1,4,1551,182,270,1104
1038509,11038509,15001,15|1,4,1543,137,0,1204
1038510,11038510,15001,15|1,4,1542,146,270,1004
1038536,11038536,15001,15|1,4,1525,121,0,1106
1038537,11038537,15001,15|1,4,1528,136,0,1204
1038538,11038538,15001,15|1,4,1526,162,270,1204
1038539,11038539,15001,15|1,4,1533,175,90,1105
1038540,11038540,15001,15|1,4,1528,185,0,1004
1038569,11038569,15001,15|1,4,1516,134,270,1207
1038570,11038570,15001,15|1,4,1513,171,0,1104
1038571,11038571,15001,15|1,4,1513,188,180,1203
1038596,11038596,15001,15|1,4,1501,102,270,1103
1038597,11038597,15001,15|1,4,1501,110,180,1004
1038599,11038599,15001,15|1,4,1505,137,180,1104
1038600,11038600,15001,15|1,4,1504,167,90,1205
1038601,11038601,15001,15|1,4,1508,174,90,1307
1040964,11040964,15001,15|1,4,1574,163,0,1004
1040967,11040967,15001,15|1,4,1561,172,0,1204
1040969,11040969,15001,15|1,4,1541,169,0,1105
1040976,11040976,15001,15|1,4,1531,104,270,1103
1040985,11040985,15001,15|1,4,1507,184,90,1003
1041342,11041342,15001,15|1,4,1561,122,270,1105
1041528,11041528,15001,15|1,4,1536,183,90,1105
1041724,11041724,15001,15|1,4,1556,122,0,1007
1001040,11001040,16001,16|1,4,1692,112,0,1306
1001041,11001041,16001,16|1,4,1692,159,180,1204
1001042,11001042,16001,16|1,4,1696,195,90,1305
1001066,11001066,16001,16|1,4,1678,112,90,1004
1001067,11001067,16001,16|1,4,1682,136,90,1204
1001068,11001068,16001,16|1,4,1682,146,90,1107
1001069,11001069,16001,16|1,4,1682,158,270,1204
1001070,11001070,16001,16|1,4,1677,187,0,1204
1001071,11001071,16001,16|1,4,1678,190,0,1007
1001098,11001098,16001,16|1,4,1673,103,90,1004
1001099,11001099,16001,16|1,4,1663,118,0,1205
1001100,11001100,16001,16|1,4,1668,136,0,1204
1001120,11001120,16001,16|1,4,1660,100,270,1102
1001121,11001121,16001,16|1,4,1658,137,90,1004
1001122,11001122,16001,16|1,4,1657,175,0,1005
1001151,11001151,16001,16|1,4,1647,108,180,1004
1001152,11001152,16001,16|1,4,1645,128,270,1006
1001153,11001153,16001,16|1,4,1644,149,90,1204
1001172,11001172,16001,16|1,4,1634,109,270,1204
1001173,11001173,16001,16|1,4,1628,137,180,1203
1001174,11001174,16001,16|1,4,1629,193,270,1204
1001202,11001202,16001,16|1,4,1620,116,90,1205
1001203,11001203,16001,16|1,4,1617,197,0,1204
1001227,11001227,16001,16|1,4,1608,171,0,1104
1001228,11001228,16001,16|1,4,1608,192,180,1103
1003844,11003844,16001,16|1,4,1690,132,270,1004
1003846,11003846,16001,16|1,4,1679,167,90,1207
1003854,11003854,16001,16|1,4,1656,144,270,1007
1004256,11004256,16001,16|1,4,1610,131,180,1203
1004557,11004557,16001,16|1,4,1628,142,0,1005
1004636,11004636,16001,16|1,4,1627,187,90,1104
1005858,11005858,16001,16|1,4,1693,115,270,1104
1005859,11005859,16001,16|1,4,1693,149,180,1204
1005860,11005860,16001,16|1,4,1693,162,270,1204
1005861,11005861,16001,16|1,4,1694,169,180,1106
1005862,11005862,16001,16|1,4,1691,181,0,1004
1005891,11005891,16001,16|1,4,1679,115,270,1203
1005892,11005892,16001,16|1,4,1683,139,270,1206
1005893,11005893,16001,16|1,4,1683,149,90,1305
1005894,11005894,16001,16|1,4,1683,161,270,1104
1005896,11005896,16001,16|1,4,1679,193,0,1206
1005920,11005920,16001,16|1,4,1674,106,270,1104
1005921,11005921,16001,16|1,4,1669,139,90,1105
1005922,11005922,16001,16|1,4,1670,191,180,1007
1005923,11005923,16001,16|1,4,1667,199,180,1105
1005947,11005947,16001,16|1,4,1661,103,270,1105
1005948,11005948,16001,16|1,4,1659,121,90,1003
1005949,11005949,16001,16|1,4,1659,140,270,1006
1005950,11005950,16001,16|1,4,1652,182,0,1103
1005973,11005973,16001,16|1,4,1648,111,270,1205
1005974,11005974,16001,16|1,4,1646,131,270,1105
1005997,11005997,16001,16|1,4,1632,120,180,1103
1006023,11006023,16001,16|1,4,1620,140,270,1204
1006024,11006024,16001,16|1,4,1624,185,90,1104
1006047,11006047,16001,16|1,4,1609,174,180,1005
1006048,11006048,16001,16|1,4,1605,188,270,1204
1008674,11008674,16001,16|1,4,1691,135,0,1104
1008677,11008677,16001,16|1,4,1684,126,90,1204
1008685,11008685,16001,16|1,4,1644,129,270,1204
1008686,11008686,16001,16|1,4,1642,178,270,1305
1009082,11009082,16001,16|1,4,1604,120,0,1204
1009083,11009083,16001,16|1,4,1611,134,180,1105
1009279,11009279,16001,16|1,4,1624,114,180,1004
1009280,11009280,16001,16|1,4,1623,147,90,1105
1009384,11009384,16001,16|1,4,1666,176,180,1004
1009389,11009389,16001,16|1,4,1629,145,90,1105
1009465,11009465,16001,16|1,4,1628,190,90,1003
1010636,11010636,16001,16|1,4,1693,117,90,1104
1010637,11010637,16001,16|1,4,1696,130,180,1103
1010638,11010638,16001,16|1,4,1693,151,90,1104
1010639,11010639,16001,16|1,4,1694,171,180,1004
1010640,11010640,16001,16|1,4,1691,183,270,1006
1010673,11010673,16001,16|1,4,1679,117,0,1004
1010674,11010674,16001,16|1,4,1683,151,270,1007
1010675,11010675,16001,16|1,4,1683,163,270,1103
1010676,11010676,16001,16|1,4,1678,192,270,1004
1010677,11010677,16001,16|1,4,1679,195,0,1007
1010700,11010700,16001,16|1,4,1668,100,90,1104
1010701,11010701,16001,16|1,4,1674,108,0,1003
1010702,11010702,16001,16|1,4,1664,123,0,1006
1010703,11010703,16001,16|1,4,1670,193,270,1204
1010726,11010726,16001,16|1,4,1661,105,0,1204
1010727,11010727,16001,16|1,4,1660,113,270,1102
1010728,11010728,16001,16|1,4,1658,180,0,1105
1010753,11010753,16001,16|1,4,1646,133,0,1006
1010777,11010777,16001,16|1,4,1635,114,270,1006
1010778,11010778,16001,16|1,4,1632,122,270,1307
1010779,11010779,16001,16|1,4,1629,142,0,1103
1010780,11010780,16001,16|1,4,1630,198,90,1104
1010804,11010804,16001,16|1,4,1621,121,0,1204
1010805,11010805,16001,16|1,4,1620,142,0,1004
1010806,11010806,16001,16|1,4,1624,187,180,1104
1010829,11010829,16001,16|1,4,1609,176,180,1005
1010830,11010830,16001,16|1,4,1609,197,180,1104
1013482,11013482,16001,16|1,4,1691,137,270,1104
1013484,11013484,16001,16|1,4,1684,128,90,1104
1013485,11013485,16001,16|1,4,1680,172,0,1205
1013494,11013494,16001,16|1,4,1644,131,90,1307
1013868,11013868,16001,16|1,4,1604,122,90,1204
1013869,11013869,16001,16|1,4,1611,136,180,1107
1014050,11014050,16001,16|1,4,1624,116,270,1003
1014051,11014051,16001,16|1,4,1623,149,180,1204
1014152,11014152,16001,16|1,4,1666,178,270,1106
1015375,11015375,16001,16|1,4,1693,125,0,1002
1015376,11015376,16001,16|1,4,1690,159,0,1205
1015377,11015377,16001,16|1,4,1691,166,90,1005
1015378,11015378,16001,16|1,4,1688,178,270,1004
1015379,11015379,16001,16|1,4,1694,195,180,1003
1015396,11015396,16001,16|1,4,1680,136,270,1006
1015397,11015397,16001,16|1,4,1680,158,270,1204
1015398,11015398,16001,16|1,4,1676,190,270,1004
1015423,11015423,16001,16|1,4,1671,103,0,1103
1015424,11015424,16001,16|1,4,1661,118,270,1203
1015425,11015425,16001,16|1,4,1666,136,180,1004
1015426,11015426,16001,16|1,4,1664,196,0,1006
1015443,11015443,16001,16|1,4,1658,100,270,1104
1015444,11015444,16001,16|1,4,1655,175,270,1205
1015445,11015445,16001,16|1,4,1649,179,180,1004
1015466,11015466,16001,16|1,4,1645,108,180,1104
1015486,11015486,16001,16|1,4,1632,109,270,1105
1015487,11015487,16001,16|1,4,1627,193,270,1204
1015507,11015507,16001,16|1,4,1618,116,90,1204
1015508,11015508,16001,16|1,4,1617,137,180,1004
1015509,11015509,16001,16|1,4,1615,197,270,1004
1017750,11017750,16001,16|1,4,1688,132,90,1006
1017752,11017752,16001,16|1,4,1677,167,270,1104
1017757,11017757,16001,16|1,4,1654,144,270,1205
1017762,11017762,16001,16|1,4,1639,175,270,1004
1018070,11018070,16001,16|1,4,1601,117,180,1104
1018238,11018238,16001,16|1,4,1621,111,0,1105
1018326,11018326,16001,16|1,4,1663,173,0,1004
1018332,11018332,16001,16|1,4,1626,142,0,1305
1018401,11018401,16001,16|1,4,1625,187,270,1105
1019623,11019623,16001,16|1,4,1693,128,180,1104
1019624,11019624,16001,16|1,4,1690,162,270,1207
1019625,11019625,16001,16|1,4,1691,169,90,1004
1019626,11019626,16001,16|1,4,1688,181,270,1104
1019657,11019657,16001,16|1,4,1676,115,270,1104
1019658,11019658,16001,16|1,4,1680,139,90,1104
1019659,11019659,16001,16|1,4,1680,149,90,1205
1019660,11019660,16001,16|1,4,1680,161,90,1204
1019661,11019661,16001,16|1,4,1675,190,180,1305
1019662,11019662,16001,16|1,4,1676,193,180,1107
1019688,11019688,16001,16|1,4,1671,106,270,1305
1019689,11019689,16001,16|1,4,1661,121,0,1105
1019690,11019690,16001,16|1,4,1664,199,180,1003
1019720,11019720,16001,16|1,4,1658,103,90,1204
1019721,11019721,16001,16|1,4,1657,111,270,1105
1019722,11019722,16001,16|1,4,1656,140,270,1005
1019723,11019723,16001,16|1,4,1655,178,90,1003
1019724,11019724,16001,16|1,4,1649,182,0,1104
1019748,11019748,16001,16|1,4,1645,111,180,1104
1019749,11019749,16001,16|1,4,1642,152,90,1204
1019776,11019776,16001,16|1,4,1629,120,180,1204
1019794,11019794,16001,16|1,4,1618,119,180,1204
1019795,11019795,16001,16|1,4,1617,140,270,1204
1019796,11019796,16001,16|1,4,1621,185,180,1204
1019821,11019821,16001,16|1,4,1606,174,90,1104
1019822,11019822,16001,16|1,4,1606,195,90,1006
1022467,11022467,16001,16|1,4,1688,135,0,1204
1022475,11022475,16001,16|1,4,1654,147,90,1207
1022479,11022479,16001,16|1,4,1639,178,270,1104
1022858,11022858,16001,16|1,4,1601,120,90,1004
1022859,11022859,16001,16|1,4,1608,134,180,1104
1023041,11023041,16001,16|1,4,1621,114,180,1204
1023042,11023042,16001,16|1,4,1620,147,90,1207
1023147,11023147,16001,16|1,4,1663,176,270,1205
1023155,11023155,16001,16|1,4,1626,145,90,1004
1023240,11023240,16001,16|1,4,1625,190,270,1103
1024434,11024434,16001,16|1,4,1691,100,270,1307
1024435,11024435,16001,16|1,4,1691,117,90,1104
1024436,11024436,16001,16|1,4,1691,151,270,1005
1024437,11024437,16001,16|1,4,1692,171,180,1005
1024438,11024438,16001,16|1,4,1689,183,0,1104
1024470,11024470,16001,16|1,4,1677,117,270,1105
1024471,11024471,16001,16|1,4,1681,141,180,1204
1024472,11024472,16001,16|1,4,1681,151,180,1104
1024502,11024502,16001,16|1,4,1666,100,0,1307
1024503,11024503,16001,16|1,4,1662,123,270,1204
1024504,11024504,16001,16|1,4,1667,141,0,1105
1024528,11024528,16001,16|1,4,1659,105,90,1204
1024529,11024529,16001,16|1,4,1658,113,270,1102
1024530,11024530,16001,16|1,4,1657,123,90,1104
1024531,11024531,16001,16|1,4,1650,184,270,1205
1024546,11024546,16001,16|1,4,1646,113,0,1307
1024547,11024547,16001,16|1,4,1643,154,180,1107
1024569,11024569,16001,16|1,4,1633,114,270,1105
1024570,11024570,16001,16|1,4,1630,122,180,1204
1024571,11024571,16001,16|1,4,1627,142,90,1005
1024572,11024572,16001,16|1,4,1628,198,90,1102
1024602,11024602,16001,16|1,4,1619,121,90,1204
1024603,11024603,16001,16|1,4,1622,187,90,1004
1024624,11024624,16001,16|1,4,1607,176,180,1107
1024625,11024625,16001,16|1,4,1607,197,270,1105
1027252,11027252,16001,16|1,4,1689,137,270,1103
1027255,11027255,16001,16|1,4,1682,128,90,1005
1027256,11027256,16001,16|1,4,1678,172,270,1104
1027265,11027265,16001,16|1,4,1642,131,270,1003
1027266,11027266,16001,16|1,4,1640,180,180,1003
1027671,11027671,16001,16|1,4,1602,122,180,1305
1027672,11027672,16001,16|1,4,1609,136,90,1004
1027856,11027856,16001,16|1,4,1622,116,0,1307
